Division;MatchDate;MatchTime;HomeTeam;AwayTeam;HomeElo;AwayElo;Form3Home;Form5Home;Form3Away;Form5Away;FTHome;FTAway;FTResult;HTHome;HTAway;HTResult;HomeShots;AwayShots;HomeTarget;AwayTarget;HomeFouls;AwayFouls;HomeCorners;AwayCorners;HomeYellow;AwayYellow;HomeRed;AwayRed;OddHome;OddDraw;OddAway;MaxHome;MaxDraw;MaxAway;Over25;Under25;MaxOver25;MaxUnder25;HandiSize;HandiHome;HandiAway;C_LTH;C_LTA;C_VHD;C_VAD;C_HTB;C_PHB
F1;28.07.2000;;Marseille;Troyes;1686.34;1586.57;0;0;0;0;3;1;H;2;1;H;;;;;;;;;;;;;1.65;3.3;4.3;;;;;;;;;;;;;;;;
F1;28.07.2000;;Paris SG;Strasbourg;1714.89;1642.51;0;0;0;0;3;1;H;1;1;D;;;;;;;;;;;;;1.6;3.4;4.6;;;;;;;;;;;;;;;;
F2;28.07.2000;;Wasquehal;Nancy;1465.08;1633.8;0;0;0;0;0;1;A;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1;29.07.2000;;Auxerre;Sedan;1635.58;1624.22;0;0;0;0;0;1;A;0;1;A;;;;;;;;;;;;;1.7;3.3;3.9;;;;;;;;;;;;;;;;
F1;29.07.2000;;Bordeaux;Metz;1734.34;1673.11;0;0;0;0;1;1;D;1;0;H;;;;;;;;;;;;;1.65;3.3;4.3;;;;;;;;;;;;;;;;
F1;29.07.2000;;Guingamp;St Etienne;1578.51;1620.74;0;0;0;0;2;2;D;2;1;H;;;;;;;;;;;;;2.25;3;2.75;;;;;;;;;;;;;;;;
F1;29.07.2000;;Lille;Monaco;1630.81;1778.03;0;0;0;0;1;1;D;0;1;A;;;;;;;;;;;;;2.75;3;2.25;;;;;;;;;;;;;;;;
F1;29.07.2000;;Lyon;Rennes;1702.6;1644.99;0;0;0;0;2;2;D;0;2;A;;;;;;;;;;;;;1.6;3.4;4.6;;;;;;;;;;;;;;;;
F1;29.07.2000;;Nantes;Lens;1664.36;1730.89;0;0;0;0;0;2;A;0;0;D;;;;;;;;;;;;;2.15;3;3;;;;;;;;;;;;;;;;
F1;29.07.2000;;Toulouse;Bastia;1551.65;1656.37;0;0;0;0;0;1;A;0;0;D;;;;;;;;;;;;;2;3;3.5;;;;;;;;;;;;;;;;
F2;29.07.2000;;Ajaccio;Le Mans;1470.87;1477.89;0;0;0;0;1;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;29.07.2000;;Beauvais;Montpellier;1422.21;1606;0;0;0;0;1;3;A;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;29.07.2000;;Caen;Cannes;1521.6;1461.5;0;0;0;0;2;2;D;1;2;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;29.07.2000;;Chateauroux;Martigues;1508.37;1422.21;0;0;0;0;1;1;D;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;29.07.2000;;Creteil;Lorient;1439.34;1491.14;0;0;0;0;2;1;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;29.07.2000;;Laval;Gueugnon;1496.87;1541.08;0;0;0;0;2;1;H;2;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;29.07.2000;;Nice;Le Havre;1518.06;1578;0;0;0;0;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;29.07.2000;;Nimes;Sochaux;1449.91;1575.12;0;0;0;0;3;3;D;3;1;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;29.07.2000;;Niort;Angers;1469.16;1422.21;0;0;0;0;3;2;H;3;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1;03.08.2000;;Sedan;Lyon;1635.08;1698.35;9;15;3;5;1;1;D;0;0;D;;;;;;;;;;;;;2.1;3.1;3.2;;;;;;;;;;;;;;;;
F1;04.08.2000;;Monaco;Nantes;1776.69;1651.93;3;5;0;0;2;5;A;1;4;A;;;;;;;;;;;;;1.4;4;6;;;;;;;;;;;;;;;;
F1;04.08.2000;;St Etienne;Marseille;1622.39;1691.36;3;5;9;15;3;0;H;1;0;H;;;;;;;;;;;;;2.35;3;2.75;;;;;;;;;;;;;;;;
F2;04.08.2000;;Lorient;Nimes;1484.23;1450.63;0;0;3;5;1;1;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1;05.08.2000;;Bastia;Bordeaux;1664.26;1730;9;15;3;5;2;0;H;1;0;H;;;;;;;;;;;;;1.8;3.1;4;;;;;;;;;;;;;;;;
F1;05.08.2000;;Lens;Guingamp;1743.32;1576.86;9;15;3;5;3;2;H;1;0;H;;;;;;;;;;;;;1.4;3.2;8;;;;;;;;;;;;;;;;
F1;05.08.2000;;Metz;Auxerre;1677.45;1624.71;3;5;0;0;1;2;A;1;1;D;;;;;;;;;;;;;1.8;3;4.2;;;;;;;;;;;;;;;;
F1;05.08.2000;;Rennes;Paris SG;1649.24;1720.51;3;5;9;15;1;1;D;1;0;H;;;;;;;;;;;;;2.45;3.05;2.6;;;;;;;;;;;;;;;;
F1;05.08.2000;;Strasbourg;Lille;1636.89;1632.15;0;0;3;5;0;4;A;0;1;A;;;;;;;;;;;;;1.7;3.1;4.4;;;;;;;;;;;;;;;;
F1;05.08.2000;;Troyes;Toulouse;1581.55;1543.76;0;0;0;0;1;1;D;1;1;D;;;;;;;;;;;;;2.15;3.2;2.9;;;;;;;;;;;;;;;;
F2;05.08.2000;;Angers;Ajaccio;1417.68;1476.65;0;0;9;15;1;1;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;05.08.2000;;Cannes;Niort;1465.82;1473.7;3;5;9;15;6;4;H;2;1;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;05.08.2000;;Gueugnon;Nice;1534.35;1516.91;0;0;3;5;1;2;A;0;2;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;05.08.2000;;Le Havre;Beauvais;1579.15;1414.12;3;5;0;0;1;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;05.08.2000;;Le Mans;Martigues;1472.12;1427.12;0;0;3;5;2;2;D;1;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;05.08.2000;;Montpellier;Caen;1614.09;1517.29;9;15;3;5;2;0;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;05.08.2000;;Sochaux;Chateauroux;1574.41;1503.47;3;5;3;5;5;0;H;2;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;05.08.2000;;Wasquehal;Creteil;1458.77;1446.25;0;0;9;15;1;1;D;1;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;06.08.2000;;Nancy;Laval;1640.12;1503.61;9;15;9;15;1;0;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;11.08.2000;;Kocaelispor;Fenerbahce;1386.28;1560.32;0;0;0;0;0;4;A;0;2;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D1;11.08.2000;;Dortmund;Hansa Rostock;1646.19;1631.68;0;0;0;0;1;0;H;0;0;D;17;5;7;2;25;19;7;3;1;5;0;0;1.5;3.4;5;;;;;;;;;;;0.1345;0.1059;0.5177;0.01;0.1689;0.0631
D2;11.08.2000;;Hannover;Nurnberg;1504.93;1579.35;0;0;0;0;1;1;D;0;0;D;;;;;;;;;1;1;0;0;2.4;3;2.6;;;;;;;;;;;;;;;;
D2;11.08.2000;;Stuttgarter K;Oberhausen;;1529.77;0;0;0;0;1;0;H;1;0;H;;;;;;;;;2;1;0;0;1.8;3.1;3.8;;;;;;;;;;;;;;;;
D1;12.08.2000;;Bayern Munich;Hertha;1867.24;1663.24;0;0;0;0;4;1;H;1;0;H;14;11;6;5;13;12;4;9;1;0;0;0;1.3;4.5;6;;;;;;;;;;;0.0734;0.0188;0.0156;0.0646;0.2805;0.547
D1;12.08.2000;;Freiburg;Stuttgart;1618.1;1650.61;0;0;0;0;4;0;H;2;0;H;15;18;7;5;22;17;4;7;1;1;0;0;2.4;3.1;2.5;;;;;;;;;;;0.0441;0.4549;0.1732;0.0624;0.2555;0.01
D1;12.08.2000;;Hamburg;Munich 1860;1716.3;1671.74;0;0;0;0;2;2;D;2;2;D;18;9;5;7;0;0;5;3;2;2;0;1;1.8;3.3;3.8;;;;;;;;;;;0.091;0.7583;0.0875;0.0146;0.0324;0.0163
D1;12.08.2000;;Kaiserslautern;Bochum;1669.8;1587.32;0;0;0;0;0;1;A;0;0;D;11;5;2;2;9;8;5;5;1;0;0;0;1.5;3.4;4.6;;;;;;;;;;;0.0146;0.433;0.0701;0.0104;0.052;0.4199
D1;12.08.2000;;Leverkusen;Wolfsburg;1822.45;1667.58;0;0;0;0;2;0;H;2;0;H;18;5;5;5;25;22;6;4;0;2;0;0;1.4;4;5.5;;;;;;;;;;;0.0152;0.857;0.0753;0.011;0.0276;0.0139
D1;12.08.2000;;Werder Bremen;Cottbus;1682.76;1547.35;0;0;0;0;3;1;H;2;1;H;12;3;2;3;9;6;3;2;3;3;0;0;1.5;3.6;6;;;;;;;;;;;0.677;0.0121;0.0194;0.0311;0.0418;0.2186
D2;12.08.2000;;Ahlen;St Pauli;1428.57;1495.55;0;0;0;0;3;6;A;2;2;D;;;;;;;;;2;0;0;0;;;;;;;;;;;;;;;;;;;
D2;12.08.2000;;MGladbach;Saarbrucken;1580.48;1428.57;0;0;0;0;0;0;D;0;0;D;;;;;;;;;0;0;0;0;1.4;3.7;6.5;;;;;;;;;;;;;;;;
T1;12.08.2000;;Besiktas;Yozgatspor;1622.9;1318.53;0;0;0;0;3;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;12.08.2000;;Bursaspor;Gaziantepspor;1377.44;1497.05;0;0;0;0;3;3;D;1;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;12.08.2000;;Erzurumspor;Trabzonspor;1343.12;1479.02;0;0;0;0;1;3;A;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;12.08.2000;;Genclerbirligi;Rizespor;1480.36;1318.53;0;0;0;0;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B1;12.08.2000;;Beveren;Charleroi;1352.23;1346.57;0;0;0;0;1;2;A;1;1;D;;;;;;;;;;;;;2.2;3.5;2.5;;;;;;;;;;;;;;;;
B1;12.08.2000;;Mechelen;Genk;1355.5;1494.24;0;0;0;0;0;0;D;0;0;D;;;;;;;;;;;;;2;3.6;2.65;;;;;;;;;;;;;;;;
B1;12.08.2000;;Louvieroise;Lokeren;1311.12;1467.82;0;0;0;0;0;0;D;0;0;D;;;;;;;;;;;;;2.3;3.3;2.45;;;;;;;;;;;;;;;;
B1;12.08.2000;;Mouscron;Germinal;1537.22;;0;0;0;0;3;0;H;1;0;H;;;;;;;;;;;;;1.9;3.3;3.5;;;;;;;;;;;;;;;;
B1;12.08.2000;;Westerlo;Antwerp;1462.44;1311.12;0;0;0;0;2;1;H;1;0;H;;;;;;;;;;;;;1.41;4.1;4.7;;;;;;;;;;;;;;;;
E2;12.08.2000;;Bristol Rvs;Bournemouth;;;0;0;0;0;1;1;D;1;1;D;9;10;5;2;24;15;5;4;3;1;0;0;;;;;;;;;;;;;;;;;;;
E2;12.08.2000;;Cambridge;Bury;;;0;0;0;0;0;1;A;0;1;A;7;14;4;7;15;16;6;7;1;1;0;0;;;;;;;;;;;;;;;;;;;
E2;12.08.2000;;Luton;Notts County;;;0;0;0;0;0;1;A;0;1;A;8;6;3;2;20;10;15;1;1;1;0;0;;;;;;;;;;;;;;;;;;;
E2;12.08.2000;;Millwall;Reading;;;0;0;0;0;2;0;H;1;0;H;18;6;8;3;18;17;8;7;2;2;0;0;;;;;;;;;;;;;;;;;;;
E2;12.08.2000;;Northampton;Brentford;;;0;0;0;0;1;1;D;0;0;D;12;12;7;8;17;12;7;4;0;3;0;0;;;;;;;;;;;;;;;;;;;
E2;12.08.2000;;Oldham;Port Vale;;1378.04;0;0;0;0;4;1;H;2;0;H;18;8;7;3;15;17;6;0;0;2;0;0;;;;;;;;;;;;;;;;;;;
E2;12.08.2000;;Oxford;Peterboro;;;0;0;0;0;0;1;A;0;1;A;14;16;7;8;11;15;5;6;1;0;0;0;;;;;;;;;;;;;;;;;;;
E2;12.08.2000;;Rotherham;Walsall;;1408.81;0;0;0;0;2;3;A;1;0;H;10;8;4;5;11;10;4;4;0;0;0;0;;;;;;;;;;;;;;;;;;;
E2;12.08.2000;;Stoke;Wycombe;;;0;0;0;0;0;0;D;0;0;D;11;5;1;3;14;12;6;6;2;4;0;0;;;;;;;;;;;;;;;;;;;
E2;12.08.2000;;Swansea;Wigan;;;0;0;0;0;0;0;D;0;0;D;8;6;1;3;17;14;4;1;1;2;0;1;;;;;;;;;;;;;;;;;;;
E2;12.08.2000;;Swindon;Colchester;1368.68;;0;0;0;0;0;0;D;0;0;D;6;8;3;5;9;15;3;5;2;2;0;0;;;;;;;;;;;;;;;;;;;
E2;12.08.2000;;Wrexham;Bristol City;;;0;0;0;0;0;2;A;0;1;A;8;8;5;5;7;15;3;8;0;4;0;0;;;;;;;;;;;;;;;;;;;
E1;12.08.2000;;Barnsley;Norwich;1562.94;1464.67;0;0;0;0;1;0;H;0;0;D;13;7;4;4;8;13;1;3;1;0;1;0;;;;;;;;;;;;;;0.0434;0.806;0.0763;0.01;0.0447;0.0197
E1;12.08.2000;;Blackburn;Crystal Palace;1527.02;1461.2;0;0;0;0;2;0;H;2;0;H;16;4;6;0;14;17;7;4;1;4;0;0;;;;;;;;;;;;;;0.5216;0.0443;0.1897;0.01;0.0464;0.188
E1;12.08.2000;;Bolton;Burnley;1574.41;1416.38;0;0;0;0;1;1;D;1;0;H;7;5;3;1;14;14;3;5;2;1;0;0;;;;;;;;;;;;;;0.7078;0.0746;0.0918;0.01;0.0156;0.1002
E1;12.08.2000;;Fulham;Crewe;1487.33;1426.45;0;0;0;0;2;0;H;0;0;D;14;3;10;1;4;9;10;1;0;1;0;0;;;;;;;;;;;;;;0.4383;0.0803;0.3995;0.0102;0.0526;0.0191
E1;12.08.2000;;Gillingham;Stockport;1416.38;1436.38;0;0;0;0;1;3;A;1;2;A;18;10;8;5;9;13;12;4;0;3;0;0;;;;;;;;;;;;;;0.0597;0.1748;0.0764;0.027;0.6307;0.0314
E1;12.08.2000;;Grimsby;Preston;1415.65;1416.38;0;0;0;0;1;2;A;0;1;A;10;11;5;5;13;8;9;5;0;1;0;0;;;;;;;;;;;;;;0.5662;0.202;0.041;0.0508;0.1039;0.0361
E1;12.08.2000;;Huddersfield;Watford;1495.81;1503.84;0;0;0;0;1;2;A;1;1;D;10;6;4;4;17;17;7;6;0;2;0;0;;;;;;;;;;;;;;0.0431;0.6541;0.0107;0.0214;0.0167;0.2541
E1;12.08.2000;;Nottm Forest;West Brom;1512.09;1437.82;0;0;0;0;1;0;H;0;0;D;22;9;7;5;8;5;10;3;0;0;0;0;;;;;;;;;;;;;;0.0285;0.1893;0.3111;0.0151;0.4459;0.0101
E1;12.08.2000;;QPR;Birmingham;1509.88;1560.75;0;0;0;0;0;0;D;0;0;D;8;10;2;8;19;17;2;6;1;3;0;0;;;;;;;;;;;;;;0.0283;0.5525;0.01;0.1345;0.034;0.2407
E1;12.08.2000;;Sheffield United;Portsmouth;1462.72;1439.73;0;0;0;0;2;0;H;1;0;H;10;11;6;7;13;8;5;5;1;1;0;0;;;;;;;;;;;;;;0.3844;0.3333;0.0444;0.0716;0.1237;0.0426
E1;12.08.2000;;Wimbledon;Tranmere;1556.67;1457.9;0;0;0;0;0;0;D;0;0;D;8;4;2;2;20;17;8;3;1;3;0;1;;;;;;;;;;;;;;0.0642;0.5311;0.0528;0.01;0.0149;0.3271
F1;12.08.2000;;Auxerre;Bastia;1624.71;1664.26;5;8;9;15;1;0;H;1;0;H;;;;;;;;;;;;;1.75;3;3.9;;;;;;;;;;;;;;;;
F1;12.08.2000;;Bordeaux;Troyes;1730;1581.55;2;3;2;3;2;2;D;1;1;D;;;;;;;;;;;;;1.38;4;7;;;;;;;;;;;;;;;;
F1;12.08.2000;;Guingamp;Nantes;1576.86;1651.93;2;3;5;8;0;1;A;0;1;A;;;;;;;;;;;;;2.4;3;2.75;;;;;;;;;;;;;;;;
F1;12.08.2000;;Lille;Rennes;1632.15;1649.24;6;10;3;5;1;0;H;0;0;D;;;;;;;;;;;;;2;3;3.4;;;;;;;;;;;;;;;;
F1;12.08.2000;;Lyon;Metz;1698.35;1677.45;3;5;2;3;0;0;D;0;0;D;;;;;;;;;;;;;1.6;3.4;5;;;;;;;;;;;;;;;;
F1;12.08.2000;;Strasbourg;Monaco;1636.89;1776.69;0;0;2;3;1;3;A;0;2;A;;;;;;;;;;;;;2.85;2.9;2.15;;;;;;;;;;;;;;;;
F1;12.08.2000;;Toulouse;St Etienne;1543.76;1622.39;2;3;6;10;1;1;D;1;1;D;;;;;;;;;;;;;2.5;3;2.6;;;;;;;;;;;;;;;;
F2;12.08.2000;;Ajaccio;Cannes;1476.65;1465.82;6;10;6;10;3;3;D;2;1;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;12.08.2000;;Beauvais;Gueugnon;1414.12;1534.35;0;0;0;0;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;12.08.2000;;Caen;Sochaux;1517.29;1574.41;2;3;6;10;1;3;A;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;12.08.2000;;Chateauroux;Le Mans;1503.47;1472.12;2;3;2;3;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;12.08.2000;;Creteil;Nancy;1446.25;1640.12;6;10;9;15;1;0;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;12.08.2000;;Laval;Wasquehal;1503.61;1458.77;5;8;2;3;1;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;12.08.2000;;Nice;Lorient;1516.91;1484.23;6;10;2;3;1;1;D;1;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;12.08.2000;;Nimes;Montpellier;1450.63;1614.09;3;5;9;15;0;2;A;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;12.08.2000;;Niort;Le Havre;1473.7;1579.15;5;8;6;10;1;1;D;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1;13.08.2000;;Marseille;Lens;1691.36;1743.32;5;8;9;15;0;0;D;0;0;D;;;;;;;;;;;;;1.71;3.5;4;;;;;;;;;;;;;;;;
F1;13.08.2000;;Paris SG;Sedan;1720.51;1635.08;6;10;6;10;2;1;H;1;1;D;;;;;;;;;;;;;1.41;3.1;9;;;;;;;;;;;;;;;;
F2;13.08.2000;;Martigues;Angers;1427.12;1417.68;3;5;2;3;1;1;D;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B1;13.08.2000;;Aalst;Lierse;1338.02;1471.68;0;0;0;0;1;3;A;0;1;A;;;;;;;;;;;;;2.7;3.3;2.1;;;;;;;;;;;;;;;;
B1;13.08.2000;;Club Brugge;Gent;1592.82;1508.78;0;0;0;0;6;2;H;3;0;H;;;;;;;;;;;;;1.8;3.4;3.5;;;;;;;;;;;;;;;;
B1;13.08.2000;;Harelbeke;Standard;1390.44;1475.77;0;0;0;0;3;4;A;1;2;A;;;;;;;;;;;;;2.6;3.2;2.2;;;;;;;;;;;;;;;;
B1;13.08.2000;;St Truiden;Anderlecht;1398.52;1633.87;0;0;0;0;0;0;D;0;0;D;;;;;;;;;;;;;4;3;1.75;;;;;;;;;;;;;;;;
T1;13.08.2000;;Denizlispor;Galatasaray;1367.67;1768.55;0;0;0;0;0;1;A;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;13.08.2000;;Istanbulspor;Adanaspor;1388.39;1382.9;0;0;0;0;1;6;A;1;3;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;13.08.2000;;Samsunspor;Ankaragucu;1432.11;;0;0;0;0;3;0;H;3;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;13.08.2000;;Siirt Jet-PA;Antalyaspor;1318.53;1372.78;0;0;0;0;1;2;A;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E1;13.08.2000;;Wolves;Sheffield Weds;1561.44;1604.18;0;0;0;0;1;1;D;1;0;H;25;5;9;3;12;14;11;3;1;5;0;1;;;;;;;;;;;;;;0.0269;0.3536;0.0948;0.0254;0.4308;0.0685
D1;13.08.2000;;Ein Frankfurt;Unterhaching;1643.06;1623.52;0;0;0;0;3;0;H;1;0;H;7;15;5;3;15;19;7;6;1;1;0;0;1.75;3;4.5;;;;;;;;;;;0.0251;0.0174;0.0133;0.0099;0.0299;0.9044
D1;13.08.2000;;Schalke 04;FC Koln;1626.21;1580.98;0;0;0;0;2;1;H;2;0;H;16;10;6;3;15;26;6;5;2;3;0;0;1.95;3;3.3;;;;;;;;;;;0.0179;0.088;0.0099;0.0316;0.0183;0.8343
D2;13.08.2000;;Bielefeld;Osnabruck;1600.83;1428.57;0;0;0;0;3;1;H;1;1;D;;;;;;;;;0;3;0;0;1.55;3.7;4.5;;;;;;;;;;;;;;;;
D2;13.08.2000;;Greuther Furth;Chemnitz;1512.87;1443.56;0;0;0;0;4;1;H;1;0;H;;;;;;;;;1;1;0;0;2;2.9;3.1;;;;;;;;;;;;;;;;
D2;13.08.2000;;Mannheim;Aachen;1441.1;1453.6;0;0;0;0;3;0;H;1;0;H;;;;;;;;;1;0;0;0;1.85;3.1;3.6;;;;;;;;;;;;;;;;
D2;13.08.2000;;Reutlingen;Mainz;1428.57;1504.53;0;0;0;0;3;2;H;1;1;D;;;;;;;;;2;4;0;0;2.3;3.2;2.55;;;;;;;;;;;0.0567;0.0398;0.0151;0.01;0.0102;0.8682
D2;14.08.2000;;Duisburg;Ulm;1553.58;1543.77;0;0;0;0;1;2;A;0;1;A;11;5;6;2;22;26;10;3;3;1;0;1;2;3;3.4;;;;;;;;;;;;;;;;
D1;18.08.2000;;Cottbus;Dortmund;1544.6;1653.11;0;0;9;15;1;4;A;0;0;D;11;10;3;5;25;20;8;4;2;2;0;0;2.9;3;2.1;;;;;;;;;;;0.8817;0.0439;0.0122;0.0226;0.0197;0.0199
D2;18.08.2000;;Chemnitz;Hannover;1437.47;1505.91;0;0;3;5;0;2;A;0;0;D;;;;;;;;;0;0;0;0;2.05;3.05;3;;;;;;;;;;;;;;;;
D2;18.08.2000;;St Pauli;Mannheim;1511.97;1452.75;9;15;9;15;5;0;H;4;0;H;;;;;;;;;2;1;0;1;2;2.95;3.05;;;;;;;;;;;;;;;;
E2;18.08.2000;;Colchester;Rotherham;;;3;5;0;0;0;1;A;0;1;A;9;14;3;7;13;9;4;4;2;1;0;0;;;;;;;;;;;;;;;;;;;
E1;18.08.2000;;Birmingham;Fulham;1561.72;1493.96;3;5;9;15;1;3;A;1;3;A;5;17;4;9;14;7;2;9;1;2;0;0;2.1;3.1;3;;;;;;;;;;;0.6823;0.0323;0.0297;0.1197;0.0908;0.0452
N1;18.08.2000;;Sparta;Roda JC;;;0;0;0;0;2;2;D;1;1;D;;;;;;;;;;;;;2.35;3.2;2.55;;;;;;;;;;;;;;;;
F1;18.08.2000;;Bastia;Lyon;1668.8;1699.28;6;10;3;5;2;0;H;0;0;D;;;;;;;;;;;;;1.9;2.9;3.3;;;;;;;;;;;;;;;;
F2;18.08.2000;;Nancy;Beauvais;1633.56;1412.97;6;10;1;2;3;1;H;2;1;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P1;18.08.2000;;Beira Mar;Boavista;1364.02;1562.03;0;0;0;0;2;4;A;0;1;A;;;;;;;;;;;;;2.65;3.15;2.2;;;;;;;;;;;;;;;;
T1;18.08.2000;;Antalyaspor;Besiktas;1399.33;1660.28;9;15;9;15;1;2;A;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P1;19.08.2000;;Porto;Benfica;1705.52;1611.21;0;0;0;0;2;0;H;2;0;H;;;;;;;;;;;;;1.66;3.6;4.1;;;;;;;;;;;;;;;;
P1;19.08.2000;;Sp Braga;Guimaraes;1461.41;1470.71;0;0;0;0;1;0;H;0;0;D;;;;;;;;;;;;;2.15;3.4;2.7;;;;;;;;;;;;;;;;
T1;19.08.2000;;Ankaragucu;Kocaelispor;;1389.87;0;0;0;0;1;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;19.08.2000;;Galatasaray;Erzurumspor;1789.17;1348.74;9;15;0;0;7;0;H;3;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;19.08.2000;;Siirt Jet-PA;Rizespor;1325.1;1340.19;0;0;3;5;2;3;A;2;1;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;19.08.2000;;Yozgatspor;Denizlispor;1332.08;1381.21;0;0;0;0;2;0;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B1;19.08.2000;;Gent;Mechelen;1507.57;1361.78;0;0;3;5;2;1;H;1;0;H;;;;;;;;;;;;;1.5;3.5;5.1;;;;;;;;;;;;;;;;
B1;19.08.2000;;Anderlecht;Westerlo;1639.73;1470;3;5;9;15;3;2;H;1;1;D;;;;;;;;;;;;;1.3;4.2;7.4;;;;;;;;;;;;;;;;
B1;19.08.2000;;Antwerp;Beveren;1313.09;1346.89;0;0;0;0;0;1;A;0;1;A;;;;;;;;;;;;;1.9;3.3;3.2;;;;;;;;;;;;;;;;
B1;19.08.2000;;Charleroi;Harelbeke;1361.44;1387.55;9;15;0;0;5;0;H;2;0;H;;;;;;;;;;;;;1.8;3.2;3.6;;;;;;;;;;;;;;;;
B1;19.08.2000;;Genk;Aalst;1497.49;1333.74;3;5;0;0;3;1;H;2;1;H;;;;;;;;;;;;;1.45;3.3;5.2;;;;;;;;;;;;;;;;
B1;19.08.2000;;Lokeren;Germinal;1470.57;;3;5;0;0;2;0;H;1;0;H;;;;;;;;;;;;;2.05;3.2;2.9;;;;;;;;;;;;;;;;
B1;19.08.2000;;St Truiden;Lierse;1407.46;1485.95;3;5;9;15;0;1;A;0;0;D;;;;;;;;;;;;;2.2;3.6;2.7;;;;;;;;;;;;;;;;
B1;19.08.2000;;Standard;Louvieroise;1488.19;1317.89;9;15;3;5;3;0;H;0;0;D;;;;;;;;;;;;;1.35;4;6.3;;;;;;;;;;;;;;;;
N1;19.08.2000;;Graafschap;PSV Eindhoven;1424.63;1742.15;0;0;0;0;2;0;H;0;0;D;;;;;;;;;;;;;5;3.5;1.5;;;;;;;;;;;;;;;;
N1;19.08.2000;;Feyenoord;AZ Alkmaar;1661.08;1507.67;0;0;0;0;2;0;H;1;0;H;;;;;;;;;;;;;1.33;4.35;5.6;;;;;;;;;;;;;;;;
N1;19.08.2000;;NAC Breda;Waalwijk;1380.35;1407.5;0;0;0;0;0;1;A;0;0;D;;;;;;;;;;;;;2.2;3.3;2.6;;;;;;;;;;;;;;;;
E2;19.08.2000;;Bournemouth;Cambridge;;;3;5;0;0;1;1;D;0;1;A;15;6;4;1;4;6;5;5;3;1;0;1;;;;;;;;;;;;;;;;;;;
